case_id,city,area,style,level,total_price,unit_price,duration_days,company,year,labor_cost,material_cost,auxiliary_cost,design_cost,furniture_cost,source_url
1360438,广州,105.0,现代简约,经济型,50000.0,476.1904761904762,90,,2018,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/10063609/case/1360438.html
2530083,广州,109.0,现代简约,中档,90000.0,825.6880733944954,60,,2021,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/479383/case/2530083.html
2205341,广州,120.0,其他,中档,120000.0,1000.0,80,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/470907/case/2205341.html
2220653,广州,109.0,美式,中档,120000.0,1100.9174311926606,100,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/11106826/case/2220653.html
2164171,广州,102.0,新中式,中档,150000.0,1470.5882352941176,100,张静,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/11062226/case/2164171.html
1955013,广州,120.0,新中式,中档,160000.0,1333.3333333333333,120,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/8400736/case/1955013.html
2400842,广州,110.0,的家,高档,180000.0,1636.3636363636363,90,吴智雄,2020,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/8833684/case/2400842.html
11946,广州,120.0,混搭,豪装,400000.0,3333.3333333333335,120,尺子室内设计,2021,0.0,0.0,0.0,0.0,0.0,https://xiaoguotu.to8to.com/case/zxanli/t11946.html
16241,广州,119.0,混搭,豪装,500000.0,4201.680672268908,200,启物空间设计,2022,0.0,0.0,0.0,0.0,0.0,https://xiaoguotu.to8to.com/case/zxanli/t16241.html
2375984,广州,105.0,现代简约,高档,250000.0,2380.9523809523807,75,刘媛,2020,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/8210610/case/2375984.html
2000910,广州,108.0,混搭,高档,180000.0,1666.6666666666667,90,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/1019064/case/2000910.html
1949995,广州,108.0,户型,中档,120000.0,1111.111111111111,60,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/728337/case/1949995.html
1745767,广州,103.0,北欧风,中档,90000.0,873.7864077669902,90,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/8735707/case/1745767.html
639956,广州,113.0,现代简约,经济型,70000.0,619.4690265486726,60,李月全,2018,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/8400736/case/639956.html
2825763,广州,115.0,现代简约,高档,250000.0,2173.913043478261,90,,2023,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/21299068/case/2825763.html
2579780,广州,110.0,现代简约,高档,210000.0,1909.090909090909,82,杜忠蔚,2021,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/16525748/case/2579780.html
1894617,广州,108.0,现代简约,中档,140000.0,1296.2962962962963,90,雷华,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/2551761/case/1894617.html
2540281,广州,112.0,现代简约,豪装,460000.0,4107.142857142857,87,,2021,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/12114666/case/2540281.html
1913347,广州,115.0,美式,中档,100000.0,869.5652173913044,60,,2019,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/10053764/case/1913347.html
17945,广州,111.0,现代简约,豪装,500000.0,4504.504504504504,180,启物空间设计,2023,0.0,0.0,0.0,0.0,0.0,https://xiaoguotu.to8to.com/case/zxanli/t17945.html
17355,广州,107.0,现代简约,中档,140000.0,1308.411214953271,90,深圳乐蜂全案｜壹玖柒玖设计院,2023,0.0,0.0,0.0,0.0,0.0,https://xiaoguotu.to8to.com/case/zxanli/t17355.html
2588520,广州,105.0,现代简约,高档,200000.0,1904.7619047619048,80,王霞,2021,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/16525748/case/2588520.html
2334104,广州,108.0,其他,中档,160000.0,1481.4814814814815,87,,2020,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/573608/case/2334104.html
2313840,广州,120.0,混搭,高档,210000.0,1750.0,60,,2020,0.0,0.0,0.0,0.0,0.0,https://sz.to8to.com/zs/10715277/case/2313840.html
